model,problem_idx,K,N,estimator,predicted,actual,abs_error,difficulty_bin
"3B",60,16,32,"oracle_full_distribution",0.0,0.0,0.0,"no_correct"
"3B",60,16,48,"raw_plugin",0.0,0.0,0.0,"no_correct"
"3B",60,16,48,"hierarchical_shrinkage",0.3709609692895592,0.0,0.3709609692895592,"no_correct"
"3B",60,16,48,"tail_smoothed_moment",0.0,0.0,0.0,"no_correct"
"3B",60,16,48,"oracle_full_distribution",0.0,0.0,0.0,"no_correct"
"3B",60,16,64,"raw_plugin",0.0,0.0,0.0,"no_correct"
"3B",60,16,64,"hierarchical_shrinkage",0.368866210644413,0.0,0.368866210644413,"no_correct"
"3B",60,16,64,"tail_smoothed_moment",0.0,0.0,0.0,"no_correct"
"3B",60,16,64,"oracle_full_distribution",0.0,0.0,0.0,"no_correct"
"3B",60,16,128,"raw_plugin",0.0,0.0,0.0,"no_correct"
"3B",60,16,128,"hierarchical_shrinkage",0.36224664619718894,0.0,0.36224664619718894,"no_correct"
"3B",60,16,128,"tail_smoothed_moment",0.0,0.0,0.0,"no_correct"
"3B",60,16,128,"oracle_full_distribution",0.0,0.0,0.0,"no_correct"
"3B",60,16,256,"raw_plugin",0.0,0.0,0.0,"no_correct"
"3B",60,16,256,"hierarchical_shrinkage",0.35365770962311543,0.0,0.35365770962311543,"no_correct"
"3B",60,16,256,"tail_smoothed_moment",0.0,0.0,0.0,"no_correct"
"3B",60,16,256,"oracle_full_distribution",0.0,0.0,0.0,"no_correct"
"3B",61,16,1,"raw_plugin",0.8125,0.77734375,0.03515625,"easy"
"3B",61,16,1,"hierarchical_shrinkage",0.5142528886554621,0.77734375,0.26309086134453785,"easy"
"3B",61,16,1,"tail_smoothed_moment",0.78125,0.77734375,0.00390625,"easy"
"3B",61,16,1,"oracle_full_distribution",0.775146484375,0.77734375,0.002197265625,"easy"
"3B",61,16,2,"raw_plugin",0.83984375,0.8228378295898438,0.01700592041015625,"easy"
"3B",61,16,2,"hierarchical_shrinkage",0.5318152611996947,0.8228378295898438,0.29102256839014906,"easy"
"3B",61,16,2,"tail_smoothed_moment",0.822265625,0.8228378295898438,0.00057220458984375,"easy"
"3B",61,16,2,"oracle_full_distribution",0.8218817114830017,0.8228378295898438,0.000956118106842041,"easy"
"3B",61,16,4,"raw_plugin",0.8766937255859375,0.8557610466814367,0.02093267890450079,"easy"
"3B",61,16,4,"hierarchical_shrinkage",0.5461674948926258,0.8557610466814367,0.3095935517888109,"easy"
"3B",61,16,4,"tail_smoothed_moment",0.8522262573242188,0.8557610466814367,0.00353478935721796,"easy"
"3B",61,16,4,"oracle_full_distribution",0.8520767934082123,0.8557610466814367,0.0036842532732244138,"easy"
"3B",61,16,8,"raw_plugin",0.9601132792886347,0.878393494161072,0.08171978512756262,"easy"
"3B",61,16,8,"hierarchical_shrinkage",0.5664777544226378,0.878393494161072,0.31191573973843423,"easy"
"3B",61,16,8,"tail_smoothed_moment",0.9309718086151406,0.878393494161072,0.052578314454068575,"easy"
"3B",61,16,8,"oracle_full_distribution",0.8664475752269251,0.878393494161072,0.011945918934146982,"easy"
"3B",61,16,16,"raw_plugin",0.9976095125785602,0.8869205529184099,0.11068895966015035,"easy"
"3B",61,16,16,"hierarchical_shrinkage",0.5747891550420283,0.8869205529184099,0.31213139787638156,"easy"
"3B",61,16,16,"tail_smoothed_moment",0.9885052021976526,0.8869205529184099,0.10158464927924271,"easy"
"3B",61,16,16,"oracle_full_distribution",0.86104049146936,0.8869205529184099,0.025880061449049863,"easy"
"3B",61,16,32,"raw_plugin",0.9999938053093678,0.861260553576363,0.13873325173300477,"easy"
"3B",61,16,32,"hierarchical_shrinkage",0.5732858381838872,0.861260553576363,0.28797471539247577,"easy"
"3B",61,16,32,"tail_smoothed_moment",0.9996495866474306,0.861260553576363,0.13838903307106765,"easy"
"3B",61,16,32,"oracle_full_distribution",0.8301380944328195,0.861260553576363,0.0311224591435435,"easy"
"3B",61,16,48,"raw_plugin",0.9999999845452766,0.8269062578681647,0.17309372667711187,"easy"
"3B",61,16,48,"hierarchical_shrinkage",0.5709609661986146,0.8269062578681647,0.25594529166955016,"easy"
"3B",61,16,48,"tail_smoothed_moment",0.9999880138784053,0.8269062578681647,0.17308175601024056,"easy"
"3B",61,16,48,"oracle_full_distribution",0.8000138095419427,0.8269062578681647,0.026892448326222063,"easy"
"3B",61,16,64,"raw_plugin",0.9999999999615008,0.7969682748864431,0.20303172507505773,"easy"
"3B",61,16,64,"hierarchical_shrinkage",0.5688662106367132,0.7969682748864431,0.2281020642497299,"easy"
"3B",61,16,64,"tail_smoothed_moment",0.9999995741896104,0.7969682748864431,0.20303129930316732,"easy"
"3B",61,16,64,"oracle_full_distribution",0.7738574276318672,0.7969682748864431,0.023110847254575906,"easy"
"3B",61,16,128,"raw_plugin",1.0,0.7280788153002097,0.2719211846997903,"easy"
"3B",61,16,128,"hierarchical_shrinkage",0.5622466461971889,0.7280788153002097,0.1658321691030208,"easy"
"3B",61,16,128,"tail_smoothed_moment",0.9999999999992832,0.7280788153002097,0.27192118469907356,"easy"
"3B",61,16,128,"oracle_full_distribution",0.6948313937759645,0.7280788153002097,0.0332474215242452,"easy"
"3B",61,16,256,"raw_plugin",1.0,0.7117220902622186,0.28827790973778145,"easy"
"3B",61,16,256,"hierarchical_shrinkage",0.5536577096231154,0.7117220902622186,0.1580643806391031,"easy"
"3B",61,16,256,"tail_smoothed_moment",1.0,0.7117220902622186,0.28827790973778145,"easy"
"3B",61,16,256,"oracle_full_distribution",0.5951191846143578,0.7117220902622186,0.1166029056478608,"easy"
"3B",62,16,1,"raw_plugin",0.0,0.0166015625,0.0166015625,"hard"
"3B",62,16,1,"hierarchical_shrinkage",0.35175288865546217,0.0166015625,0.33515132615546217,"hard"
"3B",62,16,1,"tail_smoothed_moment",0.0,0.0166015625,0.0166015625,"hard"
"3B",62,16,1,"oracle_full_distribution",0.015869140625,0.0166015625,0.000732421875,"hard"
"3B",62,16,2,"raw_plugin",0.0,0.013899803161621094,0.013899803161621094,"hard"
"3B",62,16,2,"hierarchical_shrinkage",0.36384651119969474,0.013899803161621094,0.34994670803807365,"hard"
"3B",62,16,2,"tail_smoothed_moment",0.0,0.013899803161621094,0.013899803161621094,"hard"
"3B",62,16,2,"oracle_full_distribution",0.012762248516082764,0.013899803161621094,0.00113755464553833,"hard"
"3B",62,16,4,"raw_plugin",0.0,0.013730827259678335,0.013730827259678335,"hard"
"3B",62,16,4,"hierarchical_shrinkage",0.3708287497754383,0.013730827259678335,0.35709792251575995,"hard"
"3B",62,16,4,"tail_smoothed_moment",0.0,0.013730827259678335,0.013730827259678335,"hard"
"3B",62,16,4,"oracle_full_distribution",0.011833239803106466,0.013730827259678335,0.0018975874565718698,"hard"
"3B",62,16,8,"raw_plugin",0.0,0.01816353705354068,0.01816353705354068,"hard"
"3B",62,16,8,"hierarchical_shrinkage",0.3744550985649109,0.01816353705354068,0.3562915615113702,"hard"
"3B",62,16,8,"tail_smoothed_moment",0.0,0.01816353705354068,0.01816353705354068,"hard"
"3B",62,16,8,"oracle_full_distribution",0.011858338748406652,0.01816353705354068,0.006305198305134027,"hard"
"3B",62,16,16,"raw_plugin",0.0,0.025596299075691546,0.025596299075691546,"hard"
"3B",62,16,16,"hierarchical_shrinkage",0.37526725252631626,0.025596299075691546,0.3496709534506247,"hard"
"3B",62,16,16,"tail_smoothed_moment",0.0,0.025596299075691546,0.025596299075691546,"hard"
"3B",62,16,16,"oracle_full_distribution",0.011246179668036042,0.025596299075691546,0.014350119407655505,"hard"
"3B",62,16,32,"raw_plugin",0.0,0.03375819968972699,0.03375819968972699,"hard"
"3B",62,16,32,"hierarchical_shrinkage",0.37328707712201364,0.03375819968972699,0.33952887743228666,"hard"
"3B",62,16,32,"tail_smoothed_moment",0.0,0.03375819968972699,0.03375819968972699,"hard"
"3B",62,16,32,"oracle_full_distribution",0.010625375480588624,0.03375819968972699,0.02313282420913837,"hard"
"3B",62,16,48,"raw_plugin",0.0,0.040020375602705854,0.040020375602705854,"hard"
"3B",62,16,48,"hierarchical_shrinkage",0.3709609692895592,0.040020375602705854,0.33094059368685336,"hard"
"3B",62,16,48,"tail_smoothed_moment",0.0,0.040020375602705854,0.040020375602705854,"hard"
"3B",62,16,48,"oracle_full_distribution",0.011521780178146134,0.040020375602705854,0.028498595424559722,"hard"
"3B",62,16,64,"raw_plugin",0.0,0.04612209463049311,0.04612209463049311,"hard"
"3B",62,16,64,"hierarchical_shrinkage",0.368866210644413,0.04612209463049311,0.3227441160139199,"hard"
"3B",62,16,64,"tail_smoothed_moment",0.0,0.04612209463049311,0.04612209463049311,"hard"
"3B",62,16,64,"oracle_full_distribution",0.013174047619358763,0.04612209463049311,0.03294804701113435,"hard"
"3B",62,16,128,"raw_plugin",0.0,0.0631552336966358,0.0631552336966358,"hard"
"3B",62,16,128,"hierarchical_shrinkage",0.36224664619718894,0.0631552336966358,0.29909141250055316,"hard"
"3B",62,16,128,"tail_smoothed_moment",0.0,0.0631552336966358,0.0631552336966358,"hard"
"3B",62,16,128,"oracle_full_distribution",0.01993677196295662,0.0631552336966358,0.04321846173367917,"hard"
"3B",62,16,256,"raw_plugin",0.0,0.06348102086670875,0.06348102086670875,"hard"
"3B",62,16,256,"hierarchical_shrinkage",0.35365770962311543,0.06348102086670875,0.2901766887564067,"hard"
"3B",62,16,256,"tail_smoothed_moment",0.0,0.06348102086670875,0.06348102086670875,"hard"
"3B",62,16,256,"oracle_full_distribution",0.025305387804793664,0.06348102086670875,0.038175633061915085,"hard"
"3B",63,16,1,"raw_plugin",0.125,0.0673828125,0.0576171875,"hard"
"3B",63,16,1,"hierarchical_shrinkage",0.3767528886554622,0.0673828125,0.3093700761554622,"hard"
"3B",63,16,1,"tail_smoothed_moment",0.15625,0.0673828125,0.0888671875,"hard"
"3B",63,16,1,"oracle_full_distribution",0.068603515625,0.0673828125,0.001220703125,"hard"
"3B",63,16,2,"raw_plugin",0.015625,0.07471752166748047,0.05909252166748047,"hard"
"3B",63,16,2,"hierarchical_shrinkage",0.36697151119969473,0.07471752166748047,0.29225398953221426,"hard"
"3B",63,16,2,"tail_smoothed_moment",0.029296875,0.07471752166748047,0.04542064666748047,"hard"
"3B",63,16,2,"oracle_full_distribution",0.07517772912979126,0.07471752166748047,0.000460207462310791,"hard"
"3B",63,16,4,"raw_plugin",0.000244140625,0.08786189731381455,0.08761775668881455,"hard"
"3B",63,16,4,"hierarchical_shrinkage",0.3708775779004383,0.08786189731381455,0.28301568058662374,"hard"
"3B",63,16,4,"tail_smoothed_moment",0.00135040283203125,0.08786189731381455,0.0865114944817833,"hard"
"3B",63,16,4,"oracle_full_distribution",0.08555311408608546,0.08786189731381455,0.0023087832277290943,"hard"
"3B",63,16,8,"raw_plugin",5.960464477539063e-08,0.11238543695453654,0.11238537734989176,"hard"
"3B",63,16,8,"hierarchical_shrinkage",0.37445511048583985,0.11238543695453654,0.2620696735313033,"hard"
"3B",63,16,8,"tail_smoothed_moment",4.211557097733021e-06,0.11238543695453654,0.1123812253974388,"hard"
"3B",63,16,8,"oracle_full_distribution",0.10285929342850968,0.11238543695453654,0.009526143526026862,"hard"
"3B",63,16,16,"raw_plugin",3.552713678800501e-15,0.140660707374553,0.14066070737454944,"hard"
"3B",63,16,16,"hierarchical_shrinkage",0.375267252526317,0.140660707374553,0.234606545151764,"hard"
"3B",63,16,16,"tail_smoothed_moment",5.879194096077185e-11,0.140660707374553,0.14066070731576105,"hard"
"3B",63,16,16,"oracle_full_distribution",0.12652863840740816,0.140660707374553,0.014132068967144834,"hard"
"3B",63,16,32,"raw_plugin",1.262177448353619e-29,0.15643030712636244,0.15643030712636244,"hard"
"3B",63,16,32,"hierarchical_shrinkage",0.37328707712201364,0.15643030712636244,0.2168567699956512,"hard"
"3B",63,16,32,"tail_smoothed_moment",1.355388854345172e-20,0.15643030712636244,0.15643030712636244,"hard"
"3B",63,16,32,"oracle_full_distribution",0.14702497483506657,0.15643030712636244,0.009405332291295865,"hard"
"3B",63,16,48,"raw_plugin",4.484155085839415e-44,0.15549543973123986,0.15549543973123986,"hard"
"3B",63,16,48,"hierarchical_shrinkage",0.3709609692895592,0.15549543973123986,0.21546552955831932,"hard"
"3B",63,16,48,"tail_smoothed_moment",3.15544679776594e-30,0.15549543973123986,0.15549543973123986,"hard"
"3B",63,16,48,"oracle_full_distribution",0.15369714532694684,0.15549543973123986,0.0017982944042930216,"hard"
"3B",63,16,64,"raw_plugin",1.5930919111324523e-58,0.14995246461026965,0.14995246461026965,"hard"
"3B",63,16,64,"hierarchical_shrinkage",0.368866210644413,0.14995246461026965,0.21891374603414335,"hard"
"3B",63,16,64,"tail_smoothed_moment",7.346839766773978e-40,0.14995246461026965,0.14995246461026965,"hard"
"3B",63,16,64,"oracle_full_distribution",0.1554815585358416,0.14995246461026965,0.005529093925571965,"hard"
"3B",63,16,128,"raw_plugin",2.5379418373156492e-116,0.11722965970870458,0.11722965970870458,"hard"
"3B",63,16,128,"hierarchical_shrinkage",0.36224664619718894,0.11722965970870458,0.24501698648848436,"hard"
"3B",63,16,128,"tail_smoothed_moment",2.1590421387736112e-78,0.11722965970870458,0.11722965970870458,"hard"
"3B",63,16,128,"oracle_full_distribution",0.14646422458549435,0.11722965970870458,0.02923456487678977,"hard"
"3B",63,16,256,"raw_plugin",6.441148769597133e-232,0.06441344143566374,0.06441344143566374,"hard"
"3B",63,16,256,"hierarchical_shrinkage",0.35365770962311543,0.06441344143566374,0.2892442681874517,"hard"
"3B",63,16,256,"tail_smoothed_moment",1.8645851828000517e-155,0.06441344143566374,0.06441344143566374,"hard"
"3B",63,16,256,"oracle_full_distribution",0.11798655223475171,0.06441344143566374,0.05357311079908797,"hard"
"3B",64,16,1,"raw_plugin",0.0,0.001953125,0.001953125,"hard"
"3B",64,16,1,"hierarchical_shrinkage",0.35175288865546217,0.001953125,0.34979976365546217,"hard"
"3B",64,16,1,"tail_smoothed_moment",0.0,0.001953125,0.001953125,"hard"
"3B",64,16,1,"oracle_full_distribution",0.002197265625,0.001953125,0.000244140625,"hard"
"3B",64,16,2,"raw_plugin",0.0,0.000469207763671875,0.000469207763671875,"hard"
"3B",64,16,2,"hierarchical_shrinkage",0.36384651119969474,0.000469207763671875,0.36337730343602287,"hard"
"3B",64,16,2,"tail_smoothed_moment",0.0,0.000469207763671875,0.000469207763671875,"hard"
"3B",64,16,2,"oracle_full_distribution",0.0018687844276428223,0.000469207763671875,0.0013995766639709473,"hard"
"3B",64,16,4,"raw_plugin",0.0,1.6552861779928207e-05,1.6552861779928207e-05,"hard"
"3B",64,16,4,"hierarchical_shrinkage",0.3708287497754383,1.6552861779928207e-05,0.37081219691365835,"hard"
"3B",64,16,4,"tail_smoothed_moment",0.0,1.6552861779928207e-05,1.6552861779928207e-05,"hard"
"3B",64,16,4,"oracle_full_distribution",0.0023823468120589553,1.6552861779928207e-05,0.002365793950279027,"hard"
"3B",64,16,8,"raw_plugin",0.0,1.5521216164266357e-08,1.5521216164266357e-08,"hard"
"3B",64,16,8,"hierarchical_shrinkage",0.3744550985649109,1.5521216164266357e-08,0.37445508304369474,"hard"
"3B",64,16,8,"tail_smoothed_moment",0.0,1.5521216164266357e-08,1.5521216164266357e-08,"hard"
"3B",64,16,8,"oracle_full_distribution",0.0035127803791117143,1.5521216164266357e-08,0.00351276485789555,"hard"
"3B",64,16,16,"raw_plugin",0.0,9.063384647312058e-15,9.063384647312058e-15,"hard"
"3B",64,16,16,"hierarchical_shrinkage",0.37526725252631626,9.063384647312058e-15,0.3752672525263072,"hard"
"3B",64,16,16,"tail_smoothed_moment",0.0,9.063384647312058e-15,9.063384647312058e-15,"hard"
"3B",64,16,16,"oracle_full_distribution",0.005435869637564341,9.063384647312058e-15,0.005435869637555278,"hard"
"3B",64,16,32,"raw_plugin",0.0,1.6076178893396336e-27,1.6076178893396336e-27,"hard"
"3B",64,16,32,"hierarchical_shrinkage",0.37328707712201364,1.6076178893396336e-27,0.37328707712201364,"hard"
"3B",64,16,32,"tail_smoothed_moment",0.0,1.6076178893396336e-27,1.6076178893396336e-27,"hard"
"3B",64,16,32,"oracle_full_distribution",0.007330606190946246,1.6076178893396336e-27,0.007330606190946246,"hard"
"3B",64,16,48,"raw_plugin",0.0,2.1409839701398406e-40,2.1409839701398406e-40,"hard"
"3B",64,16,48,"hierarchical_shrinkage",0.3709609692895592,2.1409839701398406e-40,0.3709609692895592,"hard"
"3B",64,16,48,"tail_smoothed_moment",0.0,2.1409839701398406e-40,2.1409839701398406e-40,"hard"
"3B",64,16,48,"oracle_full_distribution",0.007449926251654566,2.1409839701398406e-40,0.007449926251654566,"hard"
"3B",64,16,64,"raw_plugin",0.0,2.5366933488440276e-53,2.5366933488440276e-53,"hard"
"3B",64,16,64,"hierarchical_shrinkage",0.368866210644413,2.5366933488440276e-53,0.368866210644413,"hard"
"3B",64,16,64,"tail_smoothed_moment",0.0,2.5366933488440276e-53,2.5366933488440276e-53,"hard"
"3B",64,16,64,"oracle_full_distribution",0.006736097719163349,2.5366933488440276e-53,0.006736097719163349,"hard"
"3B",64,16,128,"raw_plugin",0.0,3.190751635965266e-105,3.190751635965266e-105,"hard"
"3B",64,16,128,"hierarchical_shrinkage",0.36224664619718894,3.190751635965266e-105,0.36224664619718894,"hard"
"3B",64,16,128,"tail_smoothed_moment",0.0,3.190751635965266e-105,3.190751635965266e-105,"hard"
"3B",64,16,128,"oracle_full_distribution",0.0028743590590177143,3.190751635965266e-105,0.0028743590590177143,"hard"
"3B",64,16,256,"raw_plugin",0.0,2.6267972823478213e-209,2.6267972823478213e-209,"hard"
"3B",64,16,256,"hierarchical_shrinkage",0.35365770962311543,2.6267972823478213e-209,0.35365770962311543,"hard"
"3B",64,16,256,"tail_smoothed_moment",0.0,2.6267972823478213e-209,2.6267972823478213e-209,"hard"
"3B",64,16,256,"oracle_full_distribution",0.0002723553697736611,2.6267972823478213e-209,0.0002723553697736611,"hard"
"3B",65,16,1,"raw_plugin",0.9375,0.947265625,0.009765625,"easy"
"3B",65,16,1,"hierarchical_shrinkage",0.5392528886554622,0.947265625,0.40801273634453783,"easy"
"3B",65,16,1,"tail_smoothed_moment",0.90625,0.947265625,0.041015625,"easy"
"3B",65,16,1,"oracle_full_distribution",0.955078125,0.947265625,0.0078125,"easy"
"3B",65,16,2,"raw_plugin",0.99609375,0.9504051208496094,0.045688629150390625,"easy"
"3B",65,16,2,"hierarchical_shrinkage",0.5630652611996947,0.9504051208496094,0.3873398596499147,"easy"
"3B",65,16,2,"tail_smoothed_moment",0.986328125,0.9504051208496094,0.035923004150390625,"easy"
"3B",65,16,2,"oracle_full_distribution",0.961276650428772,0.9504051208496094,0.010871529579162598,"easy"
"3B",65,16,4,"raw_plugin",0.9999847412109375,0.9531227997322276,0.04686194147870992,"easy"
"3B",65,16,4,"hierarchical_shrinkage",0.5708256980176258,0.9531227997322276,0.38229710171460174,"easy"
"3B",65,16,4,"tail_smoothed_moment",0.9996261596679688,0.9531227997322276,0.04650335993574117,"easy"
"3B",65,16,4,"oracle_full_distribution",0.9579963109410485,0.9531227997322276,0.0048735112088209576,"easy"
"3B",65,16,8,"raw_plugin",0.9999999997671694,0.9495670647056572,0.05043293506151214,"easy"
"3B",65,16,8,"hierarchical_shrinkage",0.5744550985183448,0.9495670647056572,0.37511196618731246,"easy"
"3B",65,16,8,"tail_smoothed_moment",0.9999996031401679,0.9495670647056572,0.050432538434510676,"easy"
"3B",65,16,8,"oracle_full_distribution",0.9440063418966667,0.9495670647056572,0.005560722808990559,"easy"
"3B",65,16,16,"raw_plugin",1.0,0.931887202040937,0.068112797959063,"easy"
"3B",65,16,16,"hierarchical_shrinkage",0.5752672525263163,0.931887202040937,0.3566199495146207,"easy"
"3B",65,16,16,"tail_smoothed_moment",0.9999999999994157,0.931887202040937,0.06811279795847869,"easy"
"3B",65,16,16,"oracle_full_distribution",0.9141079965260402,0.931887202040937,0.017779205514896756,"easy"
"3B",65,16,32,"raw_plugin",1.0,0.893858194549422,0.10614180545057805,"easy"
"3B",65,16,32,"hierarchical_shrinkage",0.5732870771220137,0.893858194549422,0.3205711174274083,"easy"
"3B",65,16,32,"tail_smoothed_moment",1.0,0.893858194549422,0.10614180545057805,"easy"
"3B",65,16,32,"oracle_full_distribution",0.8631896240629671,0.893858194549422,0.030668570486454882,"easy"
