model,seed,policy,mean_budget,total_budget,accuracy,mean_allocated_samples,num_problems,pilot_k
MistralSmall119B,16,auc_kappa_based,1,100,0.7078125,1.0,100,16
MistralSmall119B,16,moment_law,1,100,0.7078125,1.0,100,16
MistralSmall119B,16,oracle,1,100,0.7078125,1.0,100,16
MistralSmall119B,16,uniform,2,200,0.705908203125,2.0,100,16
MistralSmall119B,16,p_based,2,200,0.7068257091542256,2.0,100,16
MistralSmall119B,16,auc_kappa_based,2,200,0.7131923111649033,2.0,100,16
MistralSmall119B,16,moment_law,2,200,0.7138861529807281,2.0,100,16
MistralSmall119B,16,oracle,2,200,0.7260723795007366,2.0,100,16
MistralSmall119B,16,uniform,4,400,0.7046802234649658,4.0,100,16
MistralSmall119B,16,p_based,4,400,0.7081295738646696,4.0,100,16
MistralSmall119B,16,auc_kappa_based,4,400,0.7123578104827304,3.98,100,16
MistralSmall119B,16,moment_law,4,400,0.7139203966223207,2.08,100,16
MistralSmall119B,16,oracle,4,400,0.72670749669079,4.0,100,16
MistralSmall119B,16,uniform,8,800,0.7032546928112151,8.0,100,16
MistralSmall119B,16,p_based,8,800,0.7118738168060529,6.45,100,16
MistralSmall119B,16,auc_kappa_based,8,800,0.7123578104827304,3.98,100,16
MistralSmall119B,16,moment_law,8,800,0.7139203966223207,2.08,100,16
MistralSmall119B,16,oracle,8,800,0.7267074966908281,4.21,100,16
MistralSmall119B,16,uniform,16,1600,0.7029459925542537,16.0,100,16
MistralSmall119B,16,p_based,16,1600,0.7118738168060529,6.45,100,16
MistralSmall119B,16,auc_kappa_based,16,1600,0.7123578104827304,3.98,100,16
MistralSmall119B,16,moment_law,16,1600,0.7139203966223207,2.08,100,16
MistralSmall119B,16,oracle,16,1600,0.7267074966908281,4.21,100,16
MistralSmall119B,16,uniform,32,3200,0.7059276449583132,32.0,100,16
MistralSmall119B,16,p_based,32,3200,0.7118738168060529,6.45,100,16
MistralSmall119B,16,auc_kappa_based,32,3200,0.7123578104827304,3.98,100,16
MistralSmall119B,16,moment_law,32,3200,0.7139203966223207,2.08,100,16
MistralSmall119B,16,oracle,32,3200,0.7267074966908281,4.21,100,16
MistralSmall119B,17,uniform,1,100,0.709375,1.0,100,16
MistralSmall119B,17,p_based,1,100,0.709375,1.0,100,16
MistralSmall119B,17,auc_kappa_based,1,100,0.709375,1.0,100,16
MistralSmall119B,17,moment_law,1,100,0.709375,1.0,100,16
MistralSmall119B,17,oracle,1,100,0.709375,1.0,100,16
MistralSmall119B,17,uniform,2,200,0.709765625,2.0,100,16
MistralSmall119B,17,p_based,2,200,0.7069110593604246,2.0,100,16
MistralSmall119B,17,auc_kappa_based,2,200,0.712505951331613,2.0,100,16
MistralSmall119B,17,moment_law,2,200,0.7133812831991267,2.0,100,16
MistralSmall119B,17,oracle,2,200,0.723747181319039,2.0,100,16
MistralSmall119B,17,uniform,4,400,0.709597053527832,4.0,100,16
MistralSmall119B,17,p_based,4,400,0.7022122408175585,4.0,100,16
MistralSmall119B,17,auc_kappa_based,4,400,0.712865648980416,2.84,100,16
MistralSmall119B,17,moment_law,4,400,0.7134440331470266,2.04,100,16
MistralSmall119B,17,oracle,4,400,0.724239438916831,4.0,100,16
MistralSmall119B,17,uniform,8,800,0.7073140113120098,8.0,100,16
MistralSmall119B,17,p_based,8,800,0.7030163576975837,6.39,100,16
MistralSmall119B,17,auc_kappa_based,8,800,0.712865648980416,2.84,100,16
MistralSmall119B,17,moment_law,8,800,0.7134440331470266,2.04,100,16
MistralSmall119B,17,oracle,8,800,0.7242394389168311,4.1,100,16
MistralSmall119B,17,uniform,16,1600,0.7038554126654014,16.0,100,16
MistralSmall119B,17,p_based,16,1600,0.7030163576975837,6.39,100,16
MistralSmall119B,17,auc_kappa_based,16,1600,0.712865648980416,2.84,100,16
MistralSmall119B,17,moment_law,16,1600,0.7134440331470266,2.04,100,16
MistralSmall119B,17,oracle,16,1600,0.7242394389168311,4.1,100,16
MistralSmall119B,17,uniform,32,3200,0.7016641697808313,32.0,100,16
MistralSmall119B,17,p_based,32,3200,0.7030163576975837,6.39,100,16
MistralSmall119B,17,auc_kappa_based,32,3200,0.712865648980416,2.84,100,16
MistralSmall119B,17,moment_law,32,3200,0.7134440331470266,2.04,100,16
MistralSmall119B,17,oracle,32,3200,0.7242394389168311,4.1,100,16
MistralSmall119B,18,uniform,1,100,0.7071875,1.0,100,16
MistralSmall119B,18,p_based,1,100,0.7071875,1.0,100,16
MistralSmall119B,18,auc_kappa_based,1,100,0.7071875,1.0,100,16
MistralSmall119B,18,moment_law,1,100,0.7071875,1.0,100,16
MistralSmall119B,18,oracle,1,100,0.7071875,1.0,100,16
MistralSmall119B,18,uniform,2,200,0.706591796875,2.0,100,16
MistralSmall119B,18,p_based,2,200,0.703061235746652,2.0,100,16
MistralSmall119B,18,auc_kappa_based,2,200,0.7154316112814402,2.0,100,16
MistralSmall119B,18,moment_law,2,200,0.7157550830943393,1.95,100,16
MistralSmall119B,18,oracle,2,200,0.7216833661165225,2.0,100,16
MistralSmall119B,18,uniform,4,400,0.7063707256317139,4.0,100,16
MistralSmall119B,18,p_based,4,400,0.7001213617625119,4.0,100,16
MistralSmall119B,18,auc_kappa_based,4,400,0.7117951132019129,3.8,100,16
MistralSmall119B,18,moment_law,4,400,0.7157550830943393,1.95,100,16
MistralSmall119B,18,oracle,4,400,0.7227621995723268,3.83,100,16
MistralSmall119B,18,uniform,8,800,0.7041761105037858,8.0,100,16
MistralSmall119B,18,p_based,8,800,0.7019442016593235,6.76,100,16
MistralSmall119B,18,auc_kappa_based,8,800,0.7117951132019129,3.8,100,16
MistralSmall119B,18,moment_law,8,800,0.7157550830943393,1.95,100,16
MistralSmall119B,18,oracle,8,800,0.7227621995723268,3.83,100,16
MistralSmall119B,18,uniform,16,1600,0.7011212342520112,16.0,100,16
MistralSmall119B,18,p_based,16,1600,0.7019442016593235,6.76,100,16
MistralSmall119B,18,auc_kappa_based,16,1600,0.7117951132019129,3.8,100,16
MistralSmall119B,18,moment_law,16,1600,0.7157550830943393,1.95,100,16
MistralSmall119B,18,oracle,16,1600,0.7227621995723268,3.83,100,16
MistralSmall119B,18,uniform,32,3200,0.7026991434481868,32.0,100,16
MistralSmall119B,18,p_based,32,3200,0.7019442016593235,6.76,100,16
MistralSmall119B,18,auc_kappa_based,32,3200,0.7117951132019129,3.8,100,16
MistralSmall119B,18,moment_law,32,3200,0.7157550830943393,1.95,100,16
MistralSmall119B,18,oracle,32,3200,0.7227621995723268,3.83,100,16
MistralSmall119B,19,uniform,1,100,0.710625,1.0,100,16
MistralSmall119B,19,p_based,1,100,0.710625,1.0,100,16
MistralSmall119B,19,auc_kappa_based,1,100,0.710625,1.0,100,16
MistralSmall119B,19,moment_law,1,100,0.710625,1.0,100,16
MistralSmall119B,19,oracle,1,100,0.710625,1.0,100,16
MistralSmall119B,19,uniform,2,200,0.70798828125,2.0,100,16
MistralSmall119B,19,p_based,2,200,0.7074444250503285,2.0,100,16
MistralSmall119B,19,auc_kappa_based,2,200,0.7134990648552147,2.0,100,16
MistralSmall119B,19,moment_law,2,200,0.7133577958643109,2.0,100,16
MistralSmall119B,19,oracle,2,200,0.7302597336384067,2.0,100,16
MistralSmall119B,19,uniform,4,400,0.7057307624816894,4.0,100,16
MistralSmall119B,19,p_based,4,400,0.7089006038556317,4.0,100,16
MistralSmall119B,19,auc_kappa_based,4,400,0.7139391049489779,4.0,100,16
MistralSmall119B,19,moment_law,4,400,0.7134558387441413,2.54,100,16
MistralSmall119B,19,oracle,4,400,0.7314599548656266,3.37,100,16
MistralSmall119B,19,uniform,8,800,0.70414732339299,8.0,100,16
MistralSmall119B,19,p_based,8,800,0.7108148022542596,7.37,100,16
MistralSmall119B,19,auc_kappa_based,8,800,0.7152722377378222,4.95,100,16
MistralSmall119B,19,moment_law,8,800,0.7134558387441413,2.54,100,16
MistralSmall119B,19,oracle,8,800,0.7314599548656266,3.37,100,16
MistralSmall119B,19,uniform,16,1600,0.7044238903687803,16.0,100,16
MistralSmall119B,19,p_based,16,1600,0.7108148022542596,7.37,100,16
MistralSmall119B,19,auc_kappa_based,16,1600,0.7152722377378222,4.95,100,16
MistralSmall119B,19,moment_law,16,1600,0.7134558387441413,2.54,100,16
MistralSmall119B,19,oracle,16,1600,0.7314599548656266,3.37,100,16
MistralSmall119B,19,uniform,32,3200,0.7071688257370145,32.0,100,16
MistralSmall119B,19,p_based,32,3200,0.7108148022542596,7.37,100,16
MistralSmall119B,19,auc_kappa_based,32,3200,0.7152722377378222,4.95,100,16
MistralSmall119B,19,moment_law,32,3200,0.7134558387441413,2.54,100,16
MistralSmall119B,19,oracle,32,3200,0.7314599548656266,3.37,100,16
Super120B,0,uniform,1,100,0.6984375,1.0,100,16
Super120B,0,p_based,1,100,0.6984375,1.0,100,16
Super120B,0,auc_kappa_based,1,100,0.6984375,1.0,100,16
Super120B,0,moment_law,1,100,0.6984375,1.0,100,16
Super120B,0,oracle,1,100,0.6984375,1.0,100,16
Super120B,0,uniform,2,200,0.691357421875,2.0,100,16
Super120B,0,p_based,2,200,0.6875495363899518,2.0,100,16
Super120B,0,auc_kappa_based,2,200,0.6994873384907523,2.0,100,16
Super120B,0,moment_law,2,200,0.6950425431354849,1.71,100,16
Super120B,0,oracle,2,200,0.7112546688304261,2.0,100,16
Super120B,0,uniform,4,400,0.6824444484710693,4.0,100,16
Super120B,0,p_based,4,400,0.6825008089653337,4.0,100,16
Super120B,0,auc_kappa_based,4,400,0.69187964170073,3.55,100,16
Super120B,0,moment_law,4,400,0.6950425431354849,1.71,100,16
Super120B,0,oracle,4,400,0.7112546706657935,2.17,100,16
Super120B,0,uniform,8,800,0.6746104851354812,8.0,100,16
Super120B,0,p_based,8,800,0.6697596125413514,8.0,100,16
Super120B,0,auc_kappa_based,8,800,0.69187964170073,3.55,100,16
Super120B,0,moment_law,8,800,0.6950425431354849,1.71,100,16
Super120B,0,oracle,8,800,0.7112546706657935,2.17,100,16
Super120B,0,uniform,16,1600,0.6669102531201273,16.0,100,16
Super120B,0,p_based,16,1600,0.6677094143462295,8.94,100,16
Super120B,0,auc_kappa_based,16,1600,0.69187964170073,3.55,100,16
Super120B,0,moment_law,16,1600,0.6950425431354849,1.71,100,16
Super120B,0,oracle,16,1600,0.7112546706657935,2.17,100,16
Super120B,0,uniform,32,3200,0.6605036926911447,32.0,100,16
Super120B,0,p_based,32,3200,0.6677094143462295,8.94,100,16
Super120B,0,auc_kappa_based,32,3200,0.69187964170073,3.55,100,16
Super120B,0,moment_law,32,3200,0.6950425431354849,1.71,100,16
Super120B,0,oracle,32,3200,0.7112546706657935,2.17,100,16
Super120B,1,uniform,1,100,0.695625,1.0,100,16
Super120B,1,p_based,1,100,0.695625,1.0,100,16
Super120B,1,auc_kappa_based,1,100,0.695625,1.0,100,16
Super120B,1,moment_law,1,100,0.695625,1.0,100,16
Super120B,1,oracle,1,100,0.695625,1.0,100,16
Super120B,1,uniform,2,200,0.689765625,2.0,100,16
Super120B,1,p_based,2,200,0.6889059350039406,2.0,100,16
Super120B,1,auc_kappa_based,2,200,0.6976555569522194,2.0,100,16
Super120B,1,moment_law,2,200,0.6947281100722801,1.73,100,16
Super120B,1,oracle,2,200,0.7102795781523225,2.0,100,16
Super120B,1,uniform,4,400,0.6847955703735351,4.0,100,16
Super120B,1,p_based,4,400,0.6843959988253454,4.0,100,16
Super120B,1,auc_kappa_based,4,400,0.6973798952435699,3.51,100,16
Super120B,1,moment_law,4,400,0.6947281100722801,1.73,100,16
Super120B,1,oracle,4,400,0.7151236345698843,2.61,100,16
Super120B,1,uniform,8,800,0.6814524260154939,8.0,100,16
Super120B,1,p_based,8,800,0.6830021153595165,8.0,100,16
Super120B,1,auc_kappa_based,8,800,0.6973798952435699,3.51,100,16
Super120B,1,moment_law,8,800,0.6947281100722801,1.73,100,16
Super120B,1,oracle,8,800,0.7151236345698843,2.61,100,16
Super120B,1,uniform,16,1600,0.6776056422037305,16.0,100,16
Super120B,1,p_based,16,1600,0.6800279115598141,9.77,100,16
Super120B,1,auc_kappa_based,16,1600,0.6973798952435699,3.51,100,16
Super120B,1,moment_law,16,1600,0.6947281100722801,1.73,100,16
Super120B,1,oracle,16,1600,0.7151236345698843,2.61,100,16
Super120B,1,uniform,32,3200,0.6730881299883698,32.0,100,16
Super120B,1,p_based,32,3200,0.6800279115598141,9.77,100,16
Super120B,1,auc_kappa_based,32,3200,0.6973798952435699,3.51,100,16
Super120B,1,moment_law,32,3200,0.6947281100722801,1.73,100,16
Super120B,1,oracle,32,3200,0.7151236345698843,2.61,100,16
Super120B,2,uniform,1,100,0.69875,1.0,100,16
Super120B,2,p_based,1,100,0.69875,1.0,100,16
Super120B,2,auc_kappa_based,1,100,0.69875,1.0,100,16
Super120B,2,moment_law,1,100,0.69875,1.0,100,16
Super120B,2,oracle,1,100,0.69875,1.0,100,16
Super120B,2,uniform,2,200,0.69171875,2.0,100,16
Super120B,2,p_based,2,200,0.6863512165177963,2.0,100,16
Super120B,2,auc_kappa_based,2,200,0.6956323124902565,2.0,100,16
Super120B,2,moment_law,2,200,0.6896942723279011,1.84,100,16
Super120B,2,oracle,2,200,0.7086637045048099,2.0,100,16
Super120B,2,uniform,4,400,0.6850452423095703,4.0,100,16
Super120B,2,p_based,4,400,0.6832840546937007,4.0,100,16
Super120B,2,auc_kappa_based,4,400,0.6953108548049538,3.79,100,16
Super120B,2,moment_law,4,400,0.6896942723279011,1.84,100,16
Super120B,2,oracle,4,400,0.7088717340774247,2.59,100,16
Super120B,2,uniform,8,800,0.6807643293712318,8.0,100,16
Super120B,2,p_based,8,800,0.6804084305915802,8.0,100,16
Super120B,2,auc_kappa_based,8,800,0.6953108548049538,3.79,100,16
Super120B,2,moment_law,8,800,0.6896942723279011,1.84,100,16
Super120B,2,oracle,8,800,0.7088717340774247,2.59,100,16
Super120B,2,uniform,16,1600,0.6792481950392865,16.0,100,16
Super120B,2,p_based,16,1600,0.6814156506609453,8.86,100,16
Super120B,2,auc_kappa_based,16,1600,0.6953108548049538,3.79,100,16
Super120B,2,moment_law,16,1600,0.6896942723279011,1.84,100,16
Super120B,2,oracle,16,1600,0.7088717340774247,2.59,100,16
Super120B,2,uniform,32,3200,0.681370617354546,32.0,100,16
Super120B,2,p_based,32,3200,0.6814156506609453,8.86,100,16
Super120B,2,auc_kappa_based,32,3200,0.6953108548049538,3.79,100,16
Super120B,2,moment_law,32,3200,0.6896942723279011,1.84,100,16
Super120B,2,oracle,32,3200,0.7088717340774247,2.59,100,16
Super120B,3,uniform,1,100,0.6978125,1.0,100,16
Super120B,3,p_based,1,100,0.6978125,1.0,100,16
Super120B,3,auc_kappa_based,1,100,0.6978125,1.0,100,16
Super120B,3,moment_law,1,100,0.6978125,1.0,100,16
Super120B,3,oracle,1,100,0.6978125,1.0,100,16
Super120B,3,uniform,2,200,0.691689453125,2.0,100,16
Super120B,3,p_based,2,200,0.690062775730267,2.0,100,16
Super120B,3,auc_kappa_based,2,200,0.6992256059769479,2.0,100,16
Super120B,3,moment_law,2,200,0.6962756726440551,1.9,100,16
Super120B,3,oracle,2,200,0.7121492140414599,2.0,100,16
Super120B,3,uniform,4,400,0.6854179477691651,4.0,100,16
Super120B,3,p_based,4,400,0.685591696569967,4.0,100,16
Super120B,3,auc_kappa_based,4,400,0.7023688561692083,4.0,100,16
Super120B,3,moment_law,4,400,0.6962756726440551,1.9,100,16
Super120B,3,oracle,4,400,0.7126769023318186,2.66,100,16
Super120B,3,uniform,8,800,0.6805765194061769,8.0,100,16
Super120B,3,p_based,8,800,0.6799774281568185,8.0,100,16
Super120B,3,auc_kappa_based,8,800,0.7016808109674425,4.1,100,16
Super120B,3,moment_law,8,800,0.6962756726440551,1.9,100,16
Super120B,3,oracle,8,800,0.7126769023318186,2.66,100,16
Super120B,3,uniform,16,1600,0.6781487977422489,16.0,100,16
Super120B,3,p_based,16,1600,0.6792372397867442,8.23,100,16
Super120B,3,auc_kappa_based,16,1600,0.7016808109674425,4.1,100,16
Super120B,3,moment_law,16,1600,0.6962756726440551,1.9,100,16
Super120B,3,oracle,16,1600,0.7126769023318186,2.66,100,16
Super120B,3,uniform,32,3200,0.6768907541930141,32.0,100,16
Super120B,3,p_based,32,3200,0.6792372397867442,8.23,100,16
Super120B,3,auc_kappa_based,32,3200,0.7016808109674425,4.1,100,16
Super120B,3,moment_law,32,3200,0.6962756726440551,1.9,100,16
Super120B,3,oracle,32,3200,0.7126769023318186,2.66,100,16
Super120B,4,uniform,1,100,0.6946875,1.0,100,16
Super120B,4,p_based,1,100,0.6946875,1.0,100,16
Super120B,4,auc_kappa_based,1,100,0.6946875,1.0,100,16
Super120B,4,moment_law,1,100,0.6946875,1.0,100,16
Super120B,4,oracle,1,100,0.6946875,1.0,100,16
Super120B,4,uniform,2,200,0.685693359375,2.0,100,16
Super120B,4,p_based,2,200,0.6866413275600735,2.0,100,16
Super120B,4,auc_kappa_based,2,200,0.6873631342590225,2.0,100,16
Super120B,4,moment_law,2,200,0.6842875141930205,1.81,100,16
Super120B,4,oracle,2,200,0.7096867225393282,2.0,100,16
Super120B,4,uniform,4,400,0.6770393657684326,4.0,100,16
Super120B,4,p_based,4,400,0.6812511051256629,4.0,100,16
Super120B,4,auc_kappa_based,4,400,0.6878443812175857,4.0,100,16
Super120B,4,moment_law,4,400,0.6842875141930205,1.81,100,16
Super120B,4,oracle,4,400,0.7102955539597536,2.68,100,16
Super120B,4,uniform,8,800,0.6704301858844974,8.0,100,16
Super120B,4,p_based,8,800,0.6802119586757789,8.0,100,16
Super120B,4,auc_kappa_based,8,800,0.6896875607980222,5.96,100,16
Super120B,4,moment_law,8,800,0.6842875141930205,1.81,100,16
Super120B,4,oracle,8,800,0.7102955539597536,2.68,100,16
Super120B,4,uniform,16,1600,0.6661861129485283,16.0,100,16
Super120B,4,p_based,16,1600,0.6772575038519727,9.25,100,16
Super120B,4,auc_kappa_based,16,1600,0.6896875607980222,5.96,100,16
Super120B,4,moment_law,16,1600,0.6842875141930205,1.81,100,16
Super120B,4,oracle,16,1600,0.7102955539597536,2.68,100,16
Super120B,4,uniform,32,3200,0.6633123294153641,32.0,100,16
Super120B,4,p_based,32,3200,0.6772575038519727,9.25,100,16
Super120B,4,auc_kappa_based,32,3200,0.6896875607980222,5.96,100,16
Super120B,4,moment_law,32,3200,0.6842875141930205,1.81,100,16
Super120B,4,oracle,32,3200,0.7102955539597536,2.68,100,16
Super120B,5,uniform,1,100,0.6984375,1.0,100,16
Super120B,5,p_based,1,100,0.6984375,1.0,100,16
Super120B,5,auc_kappa_based,1,100,0.6984375,1.0,100,16
Super120B,5,moment_law,1,100,0.6984375,1.0,100,16
Super120B,5,oracle,1,100,0.6984375,1.0,100,16
Super120B,5,uniform,2,200,0.689736328125,2.0,100,16
Super120B,5,p_based,2,200,0.6831576292650425,2.0,100,16
Super120B,5,auc_kappa_based,2,200,0.6880985278341583,2.0,100,16
Super120B,5,moment_law,2,200,0.6917047213006078,2.0,100,16
Super120B,5,oracle,2,200,0.710710651805865,2.0,100,16
Super120B,5,uniform,4,400,0.6816659259796143,4.0,100,16
Super120B,5,p_based,4,400,0.6776787894823084,4.0,100,16
Super120B,5,auc_kappa_based,4,400,0.6840515892137696,4.0,100,16
Super120B,5,moment_law,4,400,0.6912881241669997,2.3,100,16
Super120B,5,oracle,4,400,0.710710651805865,2.0,100,16
Super120B,5,uniform,8,800,0.6758944762362534,8.0,100,16
Super120B,5,p_based,8,800,0.676838415621335,8.0,100,16
Super120B,5,auc_kappa_based,8,800,0.6896658136622773,5.17,100,16
Super120B,5,moment_law,8,800,0.6912881241669997,2.3,100,16
Super120B,5,oracle,8,800,0.710710651805865,2.0,100,16
Super120B,5,uniform,16,1600,0.6720308797819748,16.0,100,16
Super120B,5,p_based,16,1600,0.6742303727652945,9.19,100,16
Super120B,5,auc_kappa_based,16,1600,0.6896658136622773,5.17,100,16
Super120B,5,moment_law,16,1600,0.6912881241669997,2.3,100,16
Super120B,5,oracle,16,1600,0.710710651805865,2.0,100,16
Super120B,5,uniform,32,3200,0.668881185786642,32.0,100,16
Super120B,5,p_based,32,3200,0.6742303727652945,9.19,100,16
Super120B,5,auc_kappa_based,32,3200,0.6896658136622773,5.17,100,16
Super120B,5,moment_law,32,3200,0.6912881241669997,2.3,100,16
Super120B,5,oracle,32,3200,0.710710651805865,2.0,100,16
Super120B,6,uniform,1,100,0.6971875,1.0,100,16
Super120B,6,p_based,1,100,0.6971875,1.0,100,16
Super120B,6,auc_kappa_based,1,100,0.6971875,1.0,100,16
Super120B,6,moment_law,1,100,0.6971875,1.0,100,16
Super120B,6,oracle,1,100,0.6971875,1.0,100,16
Super120B,6,uniform,2,200,0.690498046875,2.0,100,16
Super120B,6,p_based,2,200,0.6890783967210459,2.0,100,16
Super120B,6,auc_kappa_based,2,200,0.7013664643887293,2.0,100,16
Super120B,6,moment_law,2,200,0.6980321442865325,1.81,100,16
Super120B,6,oracle,2,200,0.7088526849107837,2.0,100,16
Super120B,6,uniform,4,400,0.6837364482879639,4.0,100,16
Super120B,6,p_based,4,400,0.6870283334769689,4.0,100,16
Super120B,6,auc_kappa_based,4,400,0.7028993649638957,3.48,100,16
Super120B,6,moment_law,4,400,0.6980321442865325,1.81,100,16
Super120B,6,oracle,4,400,0.708854408740589,2.44,100,16
Super120B,6,uniform,8,800,0.6767397848205564,8.0,100,16
Super120B,6,p_based,8,800,0.6679417174856905,8.0,100,16
Super120B,6,auc_kappa_based,8,800,0.7028993649638957,3.48,100,16
Super120B,6,moment_law,8,800,0.6980321442865325,1.81,100,16
Super120B,6,oracle,8,800,0.708854408740589,2.44,100,16
Super120B,6,uniform,16,1600,0.666595661493904,16.0,100,16
Super120B,6,p_based,16,1600,0.6668363274041829,8.42,100,16
Super120B,6,auc_kappa_based,16,1600,0.7028993649638957,3.48,100,16
Super120B,6,moment_law,16,1600,0.6980321442865325,1.81,100,16
Super120B,6,oracle,16,1600,0.708854408740589,2.44,100,16
Super120B,6,uniform,32,3200,0.6524850169034789,32.0,100,16
Super120B,6,p_based,32,3200,0.6668363274041829,8.42,100,16
Super120B,6,auc_kappa_based,32,3200,0.7028993649638957,3.48,100,16
Super120B,6,moment_law,32,3200,0.6980321442865325,1.81,100,16
Super120B,6,oracle,32,3200,0.708854408740589,2.44,100,16
Super120B,7,uniform,1,100,0.7021875,1.0,100,16
Super120B,7,p_based,1,100,0.7021875,1.0,100,16
Super120B,7,auc_kappa_based,1,100,0.7021875,1.0,100,16
Super120B,7,moment_law,1,100,0.7021875,1.0,100,16
Super120B,7,oracle,1,100,0.7021875,1.0,100,16
Super120B,7,uniform,2,200,0.696591796875,2.0,100,16
Super120B,7,p_based,2,200,0.6923493648959115,2.0,100,16
Super120B,7,auc_kappa_based,2,200,0.6994924244486662,2.0,100,16
Super120B,7,moment_law,2,200,0.7002816110959036,1.81,100,16
Super120B,7,oracle,2,200,0.7188610363218632,2.0,100,16
Super120B,7,uniform,4,400,0.6904723262786865,4.0,100,16
Super120B,7,p_based,4,400,0.6865672964538679,4.0,100,16
Super120B,7,auc_kappa_based,4,400,0.694317836307614,4.0,100,16
Super120B,7,moment_law,4,400,0.7002816110959036,1.81,100,16
Super120B,7,oracle,4,400,0.7210986151822256,3.06,100,16
Super120B,7,uniform,8,800,0.6854991043487735,8.0,100,16
Super120B,7,p_based,8,800,0.6828813937727526,8.0,100,16
Super120B,7,auc_kappa_based,8,800,0.6951419353055764,4.1,100,16
Super120B,7,moment_law,8,800,0.7002816110959036,1.81,100,16
Super120B,7,oracle,8,800,0.7210986151822256,3.06,100,16
Super120B,7,uniform,16,1600,0.6804699732169632,16.0,100,16
Super120B,7,p_based,16,1600,0.6812479297170548,8.93,100,16
Super120B,7,auc_kappa_based,16,1600,0.6951419353055764,4.1,100,16
Super120B,7,moment_law,16,1600,0.7002816110959036,1.81,100,16
Super120B,7,oracle,16,1600,0.7210986151822256,3.06,100,16
Super120B,7,uniform,32,3200,0.6769994613269439,32.0,100,16
Super120B,7,p_based,32,3200,0.6812479297170548,8.93,100,16
Super120B,7,auc_kappa_based,32,3200,0.6951419353055764,4.1,100,16
Super120B,7,moment_law,32,3200,0.7002816110959036,1.81,100,16
Super120B,7,oracle,32,3200,0.7210986151822256,3.06,100,16
Super120B,8,uniform,1,100,0.699375,1.0,100,16
Super120B,8,p_based,1,100,0.699375,1.0,100,16
Super120B,8,auc_kappa_based,1,100,0.699375,1.0,100,16
Super120B,8,moment_law,1,100,0.699375,1.0,100,16
Super120B,8,oracle,1,100,0.699375,1.0,100,16
Super120B,8,uniform,2,200,0.69341796875,2.0,100,16
Super120B,8,p_based,2,200,0.6926578929598634,2.0,100,16
Super120B,8,auc_kappa_based,2,200,0.698822235076982,2.0,100,16
Super120B,8,moment_law,2,200,0.6997467206848451,1.91,100,16
Super120B,8,oracle,2,200,0.7132775956470598,2.0,100,16
Super120B,8,uniform,4,400,0.6885091972351074,4.0,100,16
Super120B,8,p_based,4,400,0.6884294558902962,4.0,100,16
Super120B,8,auc_kappa_based,4,400,0.699331197148797,4.0,100,16
Super120B,8,moment_law,4,400,0.6997467206848451,1.91,100,16
Super120B,8,oracle,4,400,0.7137869154704543,2.5,100,16
Super120B,8,uniform,8,800,0.6863390801363676,8.0,100,16
Super120B,8,p_based,8,800,0.6931076446498315,8.0,100,16
Super120B,8,auc_kappa_based,8,800,0.6999277559849639,4.1,100,16
Super120B,8,moment_law,8,800,0.6997467206848451,1.91,100,16
Super120B,8,oracle,8,800,0.7137869154704543,2.5,100,16
Super120B,8,uniform,16,1600,0.6862710031368815,16.0,100,16
Super120B,8,p_based,16,1600,0.6929719824267536,8.71,100,16
Super120B,8,auc_kappa_based,16,1600,0.6999277559849639,4.1,100,16
Super120B,8,moment_law,16,1600,0.6997467206848451,1.91,100,16
Super120B,8,oracle,16,1600,0.7137869154704543,2.5,100,16
Super120B,8,uniform,32,3200,0.6873222029304057,32.0,100,16
Super120B,8,p_based,32,3200,0.6929719824267536,8.71,100,16
Super120B,8,auc_kappa_based,32,3200,0.6999277559849639,4.1,100,16
Super120B,8,moment_law,32,3200,0.6997467206848451,1.91,100,16
Super120B,8,oracle,32,3200,0.7137869154704543,2.5,100,16
Super120B,9,uniform,1,100,0.6975,1.0,100,16
Super120B,9,p_based,1,100,0.6975,1.0,100,16
Super120B,9,auc_kappa_based,1,100,0.6975,1.0,100,16
Super120B,9,moment_law,1,100,0.6975,1.0,100,16
Super120B,9,oracle,1,100,0.6975,1.0,100,16
Super120B,9,uniform,2,200,0.68990234375,2.0,100,16
Super120B,9,p_based,2,200,0.6870714598172526,2.0,100,16
Super120B,9,auc_kappa_based,2,200,0.692308156084294,2.0,100,16
Super120B,9,moment_law,2,200,0.6921647467419237,2.0,100,16
Super120B,9,oracle,2,200,0.7116154061635777,2.0,100,16
Super120B,9,uniform,4,400,0.6830595207214355,4.0,100,16
Super120B,9,p_based,4,400,0.684538178791102,4.0,100,16
Super120B,9,auc_kappa_based,4,400,0.6917392297976735,4.0,100,16
Super120B,9,moment_law,4,400,0.6921647467419237,2.0,100,16
Super120B,9,oracle,4,400,0.7124244945008289,3.25,100,16
Super120B,9,uniform,8,800,0.6793638629560701,8.0,100,16
Super120B,9,p_based,8,800,0.6887739983384946,8.0,100,16
Super120B,9,auc_kappa_based,8,800,0.691051009413934,4.65,100,16
Super120B,9,moment_law,8,800,0.6921647467419237,2.0,100,16
Super120B,9,oracle,8,800,0.7124244945008289,3.25,100,16
Super120B,9,uniform,16,1600,0.6781341499122396,16.0,100,16
Super120B,9,p_based,16,1600,0.6885066005529317,8.76,100,16
Super120B,9,auc_kappa_based,16,1600,0.691051009413934,4.65,100,16
